profile,text,reactions,comments,shares,created_at,followers
Ualá,"A los 243 padres de Ualá en Argentina 🇦🇷, Colombia 🇨🇴 y México 🇲🇽 que trabajan rodeados de su mejor compañía: ¡feliz día! ✨",114,0,3,11/07/2025,574098
Ualá,"¡Ualá entre los mejores y Pier en el podio!

Pierpaolo Barbieri es uno de los CEOs más destacados de América Latina, según el ranking
LatAm de, un índice de liderazgo basado 100% en datos. 🏆

Un honor compartir este espacio con referentes de grandes empresas:

1️⃣de
2️⃣ 𝗣𝗶𝗲𝗿𝗽𝗮𝗼𝗹𝗼 𝗕𝗮𝗿𝗯𝗶𝗲𝗿𝗶 de
3️⃣de
4️⃣de
5️⃣de

Y eso no es todo: Ualá también fue reconocida entre las 10 principales empresas de la región. El ranking completo, en este link 👉",185,8,8,11/06/2025,574098
Ualá,"Estuvimos en el Bootcamp 2025 organizado por Trama ITBA, compartiendo con más de 160 estudiantes de todo el país 🇦🇷 cómo es trabajar en una empresa en constante evolución como Ualá.

, Director de Software Engineering y parte del equipo desde los inicios, dio una charla sobre su recorrido profesional: los altibajos del camino, los desafíos del día a día y cómo liderar proyectos y equipos en un entorno que no para de transformarse.

Graciaspor la invitación y por abrir espacios que inspiran a nuevas generaciones de líderes y emprendedores.

💻 ¿Querés ser parte de nuestro equipo? ¡Estamos buscando talento! Accedé a nuestras búsquedas en 🇦🇷 🇨🇴 🇲🇽 acá 👉",92,5,5,11/06/2025,574098
Ualá,"👫 +1.500 personas 📍 3 países 🌐 un mismo equipo 🤝

Un encuentro más de todo el equipo con Pierpaolo Barbieri para conversar sobre:

🔹 Los avances del negocio
🔹 Las prioridades de lo que viene
🔹 Los aprendizajes que debemos hacer sobre aquello que no está a la altura de la excelencia que nuestros usuarios merecen y esperan de nosotros

¿La mejor parte? 👉 Un equipo conectado de forma híbrida con posibilidad de preguntar TODO. Porque creemos en la transparencia como camino del crecimiento. Y estos rituales construyen una cultura basada en charlas honestas.

Cada día más convencidos de que sólo el mejor equipo hace el mejor producto. Y acá lo tenemos! 💪",341,7,7,11/06/2025,574098
Ualá,"hashtag
#Argentina 🇦🇷 Nos sumamos al AI Summit de El Cronista, un evento que reunió a referentes del sector para debatir cómo la inteligencia artificial está transformando el mundo de los negocios.

Nuestro Chief Data & AI Officer,, fue parte del panel “Potencia AI”, moderado por(), junto a Cristian Deferrari (),() y().

Desde, compartimos cómo aplicamos IA en nuestros procesos internos, el funcionamiento de UaláScore —nuestro modelo de scoring propio— y el valor de la personalización y la seguridad en nuestra estrategia de datos.

📌 ¿Te interesa ser parte de este desafío? Estamos buscando talento para sumarse al equipo de Data. Conocé nuestras búsquedas abiertas 👇

🇦🇷 Data Platform Engineer →
🇦🇷 Data Scientist →",102,3,3,10/08/2025,574098
Ualá,"Cuando hablamos de diversidad, no se trata sólo de identidades. Hablamos de respetar y de construir espacios donde cada persona pueda ser, expresarse y crecer.

Entrabajamos todos los días para que eso sea una realidad. Hoy y siempre, celebramos el ORGULLO y la libertad de vivir como elijas.

🌈💜💙💚💛🧡❤️",67,9,9,11/07/2025,574098
Ualá,"Nos sumamos al Hack the Talent Summit de Ekoparty para pensar juntos el futuro del talento en ciberseguridad 🔐

Un evento que reúne a líderes de HR y de ciberseguridad para abrir conversaciones reales sobre cómo atraer, entender y acompañar al talento hacker.

Nuestro Chief Information Security Officer (CISO),(Chino Ogawa), participó en la charla sobre los desafíos de liderar equipos técnicos en un entorno cada vez más complejo y cambiante.

💥 Si te apasiona la ciberseguridad y querés sumarte a nuestro equipo en Argentina 🇦🇷, te dejamos acá las búsquedas abiertas 👇

🔎 Identity Access Management (IAM) →
🔎 InfoSec Analyst →

🌐 Todas las búsquedas en",167,4,4,11/07/2025,574098
Ualá,"Hace un año lanzamos nuestra Cuenta Remunerada en Argentina 🇦🇷, con una propuesta totalmente innovadora: que la plata de tu Caja de Ahorro rinda todos los días, sin hacer nada.

Hoy, con una tasa de hasta 35% TNA —la más alta del mercado—, celebramos un hito que habla por sí solo:

💰 Ya entregamos más de $35.000 millones en rendimientos a nuestros usuarios.
📈 La cantidad de cuentas activas se multiplicó por 4,7.
🔁 El saldo promedio mensual creció 12 veces.

Un resultado que reafirma nuestro compromiso de crear herramientas financieras que mejoren la experiencia de millones de personas.

Conocé más en 👉",87,6,6,11/07/2025,574098
Ualá,"🇦🇷 ¡Tu Tarjeta de Crédito Ualá ahora en Google Pay™! 📲⌚

Sabemos que lo estabas esperando: ahora podés usar tu Tarjeta de Crédito Ualá directamente desde la Billetera de Google™ para pagar fácil, rápido y seguro en comercios y transporte.

💳 Una vez activada, sumá tu Tarjeta de Crédito Ualá (y también tu Prepaga) a la Billetera de Google™ en tu celu o reloj inteligente. ¡Olvidate de la billetera física!
🤑 Mantenés todos tus beneficios y promociones al pagar con Google Pay™.

🚀 Así de simple. Así de rápido. Así de Ualá. Más información en 👉",117,2,2,11/06/2025,574098
Ualá,Nosotros ya somos banco 🤝,1478,25,25,11/06/2025,574098
Ualá,"🎉 ¡Se viene el Hot Sale en 🇲🇽 y nuestras promos serán una 💣! 

La próxima semana tendremos con nuestra tarjeta 💳:
🛍️ Hasta 24 meses sin intereses en compras físicas y en línea
💸 Hasta 15% de cashback al acumular $3,000 MXN con tarjeta de crédito

👉 Nuestros usuarios encontrarán estas promos en +12,600 tiendas físicas y +5,000 sitios de e-commerce como, City Club,,,,y muchos más 💪
Conoce todos los beneficios 👉

🤳 ¿Aún no eres usuario de? Estás a tiempo de serlo y poder aprovechar estas promociones descargando la app 📲",35,1,1,11/06/2025,574098
Ualá,"🙌 Pierpaolo Barbieri, fundador y CEO de Ualá, fue reconocido entre los cinco líderes empresariales con mejor reputación de la 🇦🇷, según el ranking Merco Líderes 2024 🏅 

Es un orgullo compartir este espacio con referentes de grandes empresas:
1️⃣de
2️⃣de
3️⃣de
4️⃣ Paolo Rocca de

El ranking completo, publicado también en, puede verse acá 👉",102,2,2,11/06/2025,574098
Ualá,"💳 ""Más allá de los pagos: nuevos horizontes para las plataformas financieras"" 💳 

Durante el Fintech Meetup Buenos Aires, nuestro Director de Medios de Pagoconversó sobre el crecimiento sostenido de la industria y cómo los ecosistemas financieros están cada vez más conectados para resolver múltiples necesidades desde un solo lugar👌.

🗯️ Gracias a lapor la invitación y por el intercambio a quienes compartieron el panel:de,deyde.",122,7,7,11/06/2025,574098
Ualá,"Nos sumamos a Inside LatAm: Argentina 2025 🇦🇷, donde nuestro Country Manager de Argentina, Pablo Quirno, participó del panel ""Competencia y Nuevos Retos en el Sistema Financiero"". Conversamos sobre el crecimiento del crédito, los desafíos del sector y las perspectivas de rentabilidad en el nuevo contexto económico. Gracias apor la invitación.",124,7,0,12/05/2025,574098
Ualá,"🇦🇷 ¿Viajás en subte? ¡Tenés hasta 100% de reintegro pagando con 
hashtag
#Ualá! 🚇

Si leíste bien, durante todo mayo si pagás el subte desde tu celular o reloj inteligente con tu Tarjeta Prepaga integrada a Google Pay™ o Apple Pay™, tenés hasta 100% de reintegro en todos tus viajes. ¡Podés ahorrar hasta $20.000! 🤑

La incorporación de pagos con NFC en la red SUBE mejoró la experiencia de viaje y marcó un paso clave hacia la interoperabilidad del sistema. Hoy ya se puede pagar con las tarjetas Ualá. Seguimos impulsando soluciones que hacen más fácil moverse por la ciudad.

Que tu única preocupación sea conseguir un asiento. 😉 Más detalles en:",86,6,6,12/05/2025,574098
Ualá,"🚀 ¡Lanzamos una mega promo en 🇲🇽! Te devolvemos 15% de tus compras

Si tienes una Tarjeta de Crédito Clásica o Garantizada, puedes disfrutar de cashback en todas tus compras. 💸

¿Cómo funciona?

💳 Recibe hasta $500 MXN de cashback al mes por todas las compras que hagas después de acumular $3,000 MXN  de consumo.

Además, con tu Tarjeta de Crédito Ualá disfrutas de:

💳 Sin anualidad
🛍️ Meses sin intereses
🎉 Grandes promociones
⏱️ Pídela en solo 3 minutos

Seguimos apostando por productos financieros que realmente hagan la diferencia. 😉 Para más detalles 👉",47,3,3,12/05/2025,574098
Ualá,"🇦🇷 Con Ualá Bis, tu tasa también sube 🚀

Ahora tu Cuenta Remunerada también puede rendir más cobrando con Ualá Bis. Es muy fácil:

📌 La plata de tus cobros con Ualá Bis llega automáticamente a tu Cuenta Remunerada y hoy rinde un 30% TNA.
⭐️ Si este mes acumulás $1.500.000 en facturación cobrando con Ualá Bis, tu tasa 𝘀𝘂𝗯𝗲 5 𝗽𝘂𝗻𝘁𝗼𝘀 𝗲𝗹 𝗺𝗲𝘀 𝗾𝘂𝗲 𝘃𝗶𝗲𝗻𝗲. Vos no tenés que hacer nada más.

Además, tenés comisiones bajas en serio, podés aceptar todas las tarjetas y recibir tu plata al instante. Conocé más en 👉",42,2,2,12/05/2025,574098
Ualá,"Certificados para cuidar lo que más importa: tu información 🔐

En México 🇲🇽 renovamos por segundo año consecutivo la certificación PCI DSS (Payment Card Industry Data Security Standard), el estándar internacional más riguroso en seguridad para el manejo de datos.

Con esto:

✅ Protegemos la información de tarjetas durante su procesamiento
✅ Reducimos el riesgo de fraudes y filtraciones de datos
✅ Cumplimos con los requisitos regulatorios y contractuales definidos por las marcas de pago (Mastercard)

Este logro refuerza nuestro compromiso como banco regulado, brindando una experiencia fácil y segura en cada transacción. 💪",252,13,13,11/07/2025,574098
Ualá,"Trabajamos todos los días para construir 
hashtag
#Ualá con foco en lo más importante: nuestros usuarios. Queremos hacerlo fácil, accesible y con la mejor tecnología. 

Gracias🇲🇽 por el espacio para compartir, junto a, nuestro CMO, cómo pensamos nuestra estrategia de marca y hacia dónde vamos.

📰 La nota aquí 👉

¿Quieres sumarte al equipo de Ualá en México?

🔹 Conoce todas las búsquedas en
🔹 Oportunidades en Marketing:

🎨 Brand Analyst 🇲🇽 →
📢 Own Media Analyst 🇲🇽 →
📊 Marketing Insights & Analytics Analyst 🇲🇽 →",114,2,2,11/06/2025,574098
Ualá,"Sólo el mejor equipo hace el mejor producto

Hoy celebramos a las +1500 personas en 🇦🇷, 🇲🇽 y 🇨🇴, que todos los días trabajan para llevar los servicios financieros de América Latina al Siglo XXI.

Cada idea, cada nuevo producto, cada línea de código, nos acerca a un mundo con más y mejores oportunidades financieras para todas las personas. ✨

¿Querés sumarte?

🇦🇷 👉
🇲🇽 👉
🇨🇴 👉",120,2,2,12/05/2025,574098
Ualá,"🇲🇽 ¡Ahora puedes retirar efectivo en OXXO con Ualá! 🚀

Gracias a nuestra nueva alianza con OXXO y Mastercard, ahora los usuarios de Ualá pueden retirar dinero en más de 22.000 sucursales OXXO en todo 🇲🇽.

Con esta incorporación, ya son más de 85.000 los puntos de retiro disponibles en el país, haciendo que acceder a tu dinero sea cada vez más fácil. 💳✨",95,3,3,12/05/2025,574098
Ualá,"Inspirar a las próximas generaciones también es parte de construir el futuro ✨

Más de 10.000 estudiantes de secundaria van a llenar el Movistar Arena para vivir una jornada pensada exclusivamente para ellos: la Experiencia Endeavor Sub20 de.

Y ahí vamos a estar con, compartiendo una charla que busca inspirar a quienes están terminando el colegio y comenzando a imaginar su futuro. ¡Va a estar buenísimo!

¡Agendalo! 👇

📆 Martes 29 de abril desde las 9h 🇦🇷.
📺 Seguilo en vivo por streaming en el canal de YouTube de Endeavor Argentina 👉",225,3,3,12/05/2025,574098
Ualá,"🚀 ¿Cómo se construye un producto con impacto real en las personas?

Gracias a Sin Sucursal por esta gran charla con Mayra Sciarrillo, nuestra Chief Product Officer (CPO), en la que contó cómo creamos productos en Ualá. 🙌

Hablamos sobre:

✅ Nuestra visión del desarrollo de producto
💡 La importancia de poner al usuario en el centro
🤖 El papel de la IA en nuestra estrategia de creación
📈 Y los aprendizajes de liderar en un entorno que no deja de evolucionar

Con una trayectoria de varios años eny, Mayra se unió a
para liderar un equipo que sigue creciendo. 🚀 Si querés ser parte de este desafío, podés ver las búsquedas abiertas: 👇

🧠 Product Designer →
💳 Group Product Manager Payments →
📈 Product Expert Inversiones →
📊 Product Expert Mercado de Capitales →
🛡️ Product Owner Insurance →

🎧 Escuchá el episodio completo acá 👉",67,2,2,12/05/2025,574098
Ualá,"🇲🇽 Estuvimos presentes en el 
hashtag
#MexicoBusinessForum 2025, donde Joaquin Dominguez, nuestro Regional Chief Credit Officer (CCO), participó del panel “Riesgo y beneficio: analítica predictiva en la detección de fraude y el scoring crediticio”.

Compartimos nuestra mirada sobre cómo abordar los desafíos actuales y futuros del sistema crediticio, equilibrando la seguridad bancaria con un otorgamiento de crédito más eficiente y accesible. También hablamos de UaláScore, nuestro sistema de scoring propio que evalúa el perfil crediticio según la actividad en la app. Esta herramienta nos permite ofrecer mejores tasas y montos, y ayudar a que más personas generen historial financiero.

Gracias a la organización por la invitación a compartir este espacio junto a(Consejera Independiente),(Actinver), Priscila Barrantes (PayJoy) y(Iron Mountain).

👀 ¿Quieres ser parte del equipo que está transformando el crédito en América Latina? 👉 Conoce nuestras vacantes abiertas en",72,1,1,12/05/2025,574098
Ualá,"Recibimos en nuestras oficinas de 🇦🇷 a +70 personas en la primera reunión del año de la Comisión de Digital Payments de la Cámara Argentina de Comercio Electrónico (CACE), una jornada híbrida llena de ideas, debates y networking. 💡 

Un lujo haber contado con la organización dey, de nuestro equipo de Ualá Bis; y de, Directora de la Comisión y CEO de, y, Subdirector de la Comisión y CMO de.

Durante el encuentro:

📊, Director Institucional de CACE y Cofundador de, compartió los principales hallazgos del Estudio Anual.
🌐, Growth & Retention Executive de
, profundizó en herramientas digitales y tendencias clave en medios de pago.

Gracias a toda la comunidad CACE por ser parte de estos espacios de construcción que impulsan la transformación del ecosistema digital.

🚀 ¡Nos vemos en el próximo encuentro!",117,0,0,12/05/2025,574098
Ualá,"🇦🇷 Pagá al toque con Google Pay™ 👉📲⌚

Ya podés agregar tu Tarjeta Prepaga Ualá a la Billetera de Google™ y pagar sin contacto con tu celu o reloj inteligente en comercios y transporte. Fácil, rápido y seguro.

✅ Pagás sin contacto en todo el mundo.
✅ Es cómodo, ¡no necesitás salir con la tarjeta física!
✅ Podés pagar sin internet.
✅ No es necesario que abras una app.
✅ Disfrutás de todas las promos y reintegros de tu Tarjeta Prepaga Ualá.

Próximamente también vas a poder agregar tu Tarjeta de Crédito Ualá 🔥. Más información en 👉",105,2,2,12/05/2025,574098
Ualá,"Estuvimos en 
hashtag
#PaymentsDay 2025, uno de los eventos más importantes del sector en 🇦🇷, en una charla mano a mano entre Pablo Quirno, Director General de Ualá Argentina y Pablo Wende, Director de RoadShow.

Hablamos sobre cómo está evolucionando el ecosistema con la integración del banco, y todas las oportunidades que se abren para seguir creando productos fáciles, accesibles y centrados en las personas.

Gracias por el espacio y la conversación. Siempre es muy interesante ser parte de estos encuentros donde se piensa y construye el futuro.",118,1,1,12/05/2025,574098
Ualá,"8M: 
hashtag
#DíaInternacionalDeLaMujer 

En Ualá trabajamos todos los días para construir un entorno más equitativo, donde cada persona tenga las mismas oportunidades de crecer y desarrollar su máximo potencial.

Porque la igualdad y la diversidad no son sólo valores que nos interpelan, sino compromisos que se traducen en acciones concretas:

👉 Promovemos a mujeres en roles de liderazgo
👉 Ofrecemos licencias extendidas para nacimientos
👉 Acompañamos la continuidad profesional en todas las etapas de la vida
👉 Trabajamos con organizaciones especializadas en género y diversidad
👉 Contamos con un Protocolo de Contratación con Perspectiva DE&I
👉 Implementamos un Protocolo de violencia doméstica

Sabemos que aún hay mucho camino por recorrer, pero seguimos avanzando con la responsabilidad de construir un futuro mejor.",213,5,5,13/03/2025,574098
Ualá,"🔥 La mejor tarjeta de crédito está en Ualá 🇦🇷

✅ La pedís gratis desde la app 👉 Sí, 100% bonificada 😍
✅ De verdad es gratis, no te cobramos ni emisión, ni mantenimiento, NADA
✅ Es bancaria e internacional, la aceptan en todos lados
✅ Te la mandamos a donde vos quieras -gratis también-
✅ Tenés tu tarjeta digital en minutos después de la aprobación, porque sabemos que la querés al instante
✅ Pagás en pesos o en dólares desde tu cuenta de Ualá 💵
✅ Es infoless: tus datos no están a la vista, más seguridad para vos
✅ La congelás y descongelás cuando quieras desde la app
✅ ¿Tiene promos? 🙌 Obvio, y son espectaculares 👉 podés tentarte acá:
✅ Y cada compra suma puntos en Ualá+, nuestro programa de beneficios

Sin gastos sorpresa, sin vueltas. Y además, en
tenés tu plata rindiendo las 24h en la mejor Cuenta Remunerada del país con 32% TNA. 😎

Y no queremos enamorarte pero nuestra propuesta de inversiones también te va a enamorar. 🥰

¿Todavía no la pediste? 💳 🚀 Más información en",171,6,6,13/03/2025,574098
Ualá,"“México: la próxima gran oportunidad para la banca digital en América Latina” 

Gracias FinTech México por el espacio para que Pierpaolo Barbieri conversara sobre nuestro crecimiento en 🇲🇽 junto a colegas de la industria como, Presidente del Consejo de Administración de Banco Azteca;, CEO de Pomelo; y, Partner en Instrag.

Ser un banco digital nos permite ofrecer los productos financieros más demandados por los mexicanos con la mejor tecnología y al costo más bajo. Queremos que cada vez más personas manejen su dinero de forma digital y a través de un banco, pero fácil. 😉

Si quieres sumarte a nuestro equipo, puedes ver todas las posiciones abiertas aquí 👉",134,3,3,13/03/2025,574098
Ualá,"¿Qué impulsa a los emprendimientos en América Latina y cuáles son sus principales desafíos? 🚀

Junto a, analizamos las percepciones sobre emprender en 🇦🇷, 🇨🇴 y 🇲🇽. Aunque 6 de cada 10 latinoamericanos consideran clave los pagos digitales a la hora de comprar a emprendedores, el efectivo sigue dominando.

📊 Emprender es una opción real para la mayoría:
🔹 2 de cada 10 personas son actualmente emprendedores.
🔹 72% consideraría iniciar un negocio en el presente o futuro.
🔹 87% compra productos o servicios de emprendedores.
🔹 7 de cada 10 cree que apoyar emprendimientos impulsa la economía.

Pero aún hay desafíos para crecer:

💰 La digitalización de pagos es clave:
🔹 64% considera que ofrecer cobros digitales es fundamental.
🔹 47% de los pagos a emprendimientos ya se hacen con bancos digitales y fintechs.
🔹 Sin embargo, el nivel de adopción varía: en 🇦🇷 el 72% los usa, en 🇨🇴 el 53% y en 🇲🇽 solo el 17%.

📌 El acceso al financiamiento sigue siendo un reto:
🔹 77% de quienes ya emprendieron solicitaron un préstamo en algún momento.
🔹 63% considera pedir financiamiento para iniciar o expandir su negocio.

En
trabajamos para potenciar a los emprendedores con herramientas como Ualá Bis y, que facilitan cobros y ventas digitales en toda la región.

📖 Conocé más sobre la investigación acá 👉",63,2,2,13/03/2025,574098
Ualá,"🇦🇷 Participamos del evento “Transformación Digital, revolucionando empresas” organizado por El Cronista, donde se debatió sobre cómo la tecnología cambió la forma de pagar. 📲 💳

, nuestro Director de Medios de Pago, fue parte del panel “Medios de Pago”, moderado por, junto ade MODO yde Santander Argentina.

Conversaron sobre cómo la digitalización del dinero transformó la vida cotidiana: pagos al instante, tecnología NFC, etc. En
trabajamos para que esta experiencia sea cada vez más fácil y accesible.

Gracias a El Cronista por el espacio y por seguir impulsando estos diálogos. 👉 Leé la nota acá:",86,4,0,12/05/2025,574098
Ualá,"🇦🇷 ¡Ya podés comprar y vender dólares al instante desde la app de Ualá! 💵

¡Notición! Ya podés comprar y vender dólares desde la app 𝗦𝗜𝗡 𝗟Í𝗠𝗜𝗧𝗘𝗦 y con 𝗔𝗖𝗥𝗘𝗗𝗜𝗧𝗔𝗖𝗜Ó𝗡 𝗜𝗡𝗠𝗘𝗗𝗜𝗔𝗧𝗔 🚀. Lo que tenés que saber:

👉 Se eliminó el parking, es decir ya no tenés que esperar un día para recibir tus dólares.
💸 Además, podés invertirlos al instante en el fondo común de inversión (FCI) en dólares ¡que tiene un rendimiento hoy estimado del 6% anual! o venderlos cuando quieras.

⏱️ ¿Ya probaste comprar dólares desde la app de Ualá? ¡Te esperamos!",53,0,0,12/05/2025,574098
Ualá,"🇦🇷 📢 𝙉𝙊𝙏𝙄𝘾𝙄Ó𝙉: ahora tu Cuenta Remunerada puede rendir más 🤩

Si en el mes acumulás $500.000 o más en consumos y en ciertos productos de inversión disponibles en la app, el próximo tu tasa sube 5 puntos y rinde un 35% TNA. 🔥 ¡La mejor tasa del mercado! Sí, calculaste bien: podés ganar $28.700. Más usás Ualá, más rinde tu plata.

📌 Para sumar los $500.000 podés:

💳 Hacer compras con tu Tarjeta de Crédito.
📈 Invertir en Dólar MEP, CEDEARs, Acciones y Bonos.
💡 Hacer recargas o pagar tus servicios.
💰 Realizar compras locales o internacionales con tu Tarjeta Prepaga.
📲 Pagar con QR.
🚆 Usar tus Tarjetas Ualá para pagar el boleto de subte y colectivos habilitados.

Conocé más en 👉",146,13,13,12/04/2025,574098
Ualá,"🇦🇷 Marzo venía demasiado tranquilo… así que te traemos un notición: ¡subimos el tope de tu Cuenta Remunerada a 1 MILLÓN DE PESOS! 🎉

Con la mejor tasa: 32% TNA ✅, la más alta del mercado. Para que sigas estirando tu dineeero. Ahora podés ganar hasta $26.300 por mes, sin hacer nada. Sí, así de fácil. 🤑

Y no termina ahí… ¿Querés más formas para seguir invirtiendo? 🔥 Sumale el FCI Money Market, FCI Ahorro Dólares y otras 5 opciones más para elegir.

Descubrí más acá 👉",171,4,4,12/04/2025,574098
Ualá,"Estuvimos en Finance Leaders 🇲🇽, organizado por la Facultad de Economía y Negocios Anáhuac México, donde nuestro Director Comercial de Crédito, Jorge Vollrath, compartió cómo está evolucionando el sector y cómo en Ualá seguimos abriendo puertas para que más personas accedan a productos financieros de forma fácil y transparente. Gracias por la invitación y por el espacio para charlar con quienes van a liderar el futuro de las finanzas. ¡Seguimos trabajando para llevar los servicios financieros del siglo XXI a toda América Latina! 🚀",100,2,2,13/03/2025,574098
Ualá,"Ingresos Brutos ahoga al crédito y al consumo en Argentina
https://lnkd.in/d-8s3dJu",450,9,9,11/02/2025,574098
Ualá,"Hoy celebramos 3 años en 🇨🇴 haciendo más fácil tu vida financiera, ¡y el regalo es para ti! 🎉

Te ofrecemos lo mejor:

✅ Cuenta sin costos de apertura ni mantenimiento
✅ La tasa más alta del país: 13% E.A ¡Sin condiciones!
✅ Tarjeta débito Mastercard gratis
✅ Retiros de dinero sin costo
✅ Recargas y pago de servicios
✅ Transferencias y pagos por PSE

Seguimos trabajando con la misma pasión, para acercarte más y mejores opciones para manejar tu dinero. 🙌

¡Esto recién comienza! 🚀",73,3,3,11/02/2025,574098
Ualá,"🇦🇷 Un paso más hacia el futuro del transporte en CABA 🚍💳

Hoy, los colectivos de la Línea 44 dieron un salto innovador con la implementación de pagos NFC. 🎉 El primer viaje, realizado con tarjeta
, marca el inicio de una nueva etapa que transforma la manera de moverse en la ciudad.

Esto se suma al avance en los subtes, ofreciendo una experiencia más fácil, rápida y con mayor libertad para elegir cómo viajar. 💳📱 Porque creemos en un transporte más abierto, accesible y conectado.",261,4,4,11/02/2025,574098
Ualá,"Nos llena de alegría compartir que Pierpaolo Barbieri, fue reconocido entre los 10 empresarios más destacados de 2024 en 🇦🇷.

Este prestigioso resultado surge de una encuesta realizada por, en la que participaron 180 líderes y formadores de opinión del país.

Felicitamos a Pier por este merecido reconocimiento que refleja su liderazgo y visión para seguir impulsando grandes transformaciones. 🚀

Forman parte también del ranking Marcos Galperín, Paolo Rocca,,,,, Eduardo Eurnekián, Miguel Galuccio y Héctor Magnetto.

Más info acá 👉",306,14,14,11/02/2025,574098
Ualá,"🇨🇴 En Ualá, no tenemos letras chiquitas. Este mes actualizamos la tasa de rendimiento en Colombia y desde ahora será 12% E.A.

Y aún así, sigue siendo la mejor opción:

✅ Es la tasa más alta del mercado.
✅ Tu plata crece todos los días, disponible las 24 horas, los 7 días de la semana.
✅ No tienes que congelar tu plata ni te exigimos montos mínimos.
✅ Al ser un Depósito de Bajo Monto, está exento del 4x1000 hasta que completes las 65 UVTs en transacciones mensuales.

Más información en 👉",53,2,2,12/04/2025,574098
Ualá,"Abrimos las puertas de nuestra casa para compartir un día increíble con Google, lleno de data, inteligencia artificial y mucha curiosidad. 🇦🇷 🇨🇴 🇲🇽

Nuestro equipo tuvo un espacio exclusivo para meterse de lleno en BigQuery, MLOps, AI Agents y otras herramientas clave para developers. 💡💻

Y con charlas muy inspiradoras:

🔹 Dashboard Looker: visualización de datos para mejores decisiones -y.
🔹 AI for Business Users: cómo aplicar IA en el día a día -y.
🔹 Applied AI - Productivity: haciendo más con menos gracias a la IA -,,y.

Un placer recibir a Google y seguir potenciando el uso de datos e inteligencia artificial en Ualá.

Gracias a, Chief Data & Analytics Officer (CDO) y, Head de Data Engineering, por hacerlo posible. 🙌

Si querés sumarte a nuestro equipo, podés ver todas las posiciones abiertas acá 👉",255,15,15,12/04/2025,574098
Ualá,"🏆 Ualá es una de las empresas con mejor imagen de 🇦🇷 🚀

Estar -¡de nuevo!- entre las 100 empresas con mejor imagen de Argentina según
es mucho más que un puesto en una lista. 🤩 Es el reflejo del trabajo que hacemos todos los días para ofrecer el mejor producto, fácil, transparente, innovador y con un compromiso genuino con nuestros usuarios.

Hace años que
aparece en este ranking, y eso no es casualidad. Construir marca es mucho más que comunicar: es hacer las cosas con un propósito claro y un equipo que lo hace posible. 💬 ""Una gran imagen no se impone, se gana con cada decisión, producto y experiencia que damos a quienes nos eligen"" - mencionó, nuestro CMO.

Gracias a cada persona que confía en Ualá y a este equipo increíble. 💙 Si querés formar parte de este camino, mirá nuestras búsquedas 👉",234,9,9,12/04/2025,574098
Ualá,"Ualá cierra extensión de su ronda Serie E por USD 66M y alcanza un total de USD 366M 🚀

Nuestra ronda Serie E, anunciada en noviembre de 2024, se amplió con 66 millones de dólares adicionales, alcanzando un total de 366 millones de dólares recaudados. En este segundo cierre, se sumó TelevisaUnivision, la principal compañía de medios en español en México y el mundo.

Esta inversión refuerza la confianza de inversionistas globales en la estrategia de crecimiento y nuestro ecosistema financiero, y nos impulsa aún más a acelerar nuestra expansión en 🇲🇽, 🇦🇷 y 🇨🇴, mientras seguimos innovando para ofrecer los mejores productos financieros digitales.

Como dice, “Estamos orgullosos de la demanda de inversores por ser parte de nuestra historia”. 💪 🚀

Más información 👉",236,2,2,12/04/2025,574098
Ualá,"Las tarjetas Ualá son como el amor verdadero:
💙 Te mejoran la vida
💙 Te dan libertad
💙 Te acompañan en todas
💙 Sin complicaciones
💙 Sin letras chicas ni sorpresas",183,5,5,13/03/2025,574098
Ualá,"🚀 Nos unimos con OpenAI para darte la mejor solución siempre que nos necesites

De ahora en más, cuando nos contactes, te vamos a contestar con la mejor tecnología del mundo. 🤖✨

Para que nuestra atención sea más rápida ⚡ y conversemos mejor, para darte mejores soluciones.

📲 Estamos siempre a un chat de distancia 💬 para hacerte la vida más fácil. 😉",119,5,5,11/02/2025,574098
Ualá,"Qué orgullo formar parte de este ranking gracias a nuestra Serie E por USD 300 millones liderada por Allianz X y recibida en 2024. Seguimos creciendo en la región, desarrollando nuevos productos y apostando a más tecnología. Todo con una misión clara: llevar los servicios financieros en América Latina al siglo XXI. Gracias a quienes confían en lo que hacemos. Esto es solo el comienzo. 🚀

Ranking completo acá 👉",163,8,8,11/02/2025,574098
Ualá,"Gracias a Forbes Argentina y alex milberg por el espacio en 
hashtag
#ForbesTalk en Uruguay, donde Pierpaolo Barbieri compartió su visión sobre el contexto global, las oportunidades de inversión y el futuro de las finanzas en la región.

Durante la charla, destacó la oportunidad para países como Argentina y Uruguay de abrir mercados más profundos con EE.UU. También habló sobre el desafío de reducir el costo de ofrecer servicios financieros y el crecimiento de
.

Más en esta nota 👉",55,4,4,11/02/2025,574098
