Id,Username,Text,Created At,Retweets,Likes,Quote_count,Reply_count,View_count
1859458868742427018,Lemon Argentina,97K y contando 🔥🔥🔥,Thu Nov 21 04:48:36 +0000 2024,6,43,0,3,3236
1859451495449538972,Lemon Argentina,"El Bitcoin durante el día: 🥱😴💤

El Bitcoin a la noche: me encanta salir de nocheee, yo no le temo a la oscuridad 🌙🕺😎",Thu Nov 21 04:19:18 +0000 2024,9,87,0,2,3667
1859448313998684457,Lemon Argentina,"Señoras y señores, que tengan ustedes muy buenas noches 🌙 https://t.co/NioHjxh5Qw",Thu Nov 21 04:06:39 +0000 2024,7,70,1,5,8391
1859393804744392821,Lemon Argentina,"Bueno, otra vez será @lemonapp_pe 👋😝 joda los tkm

Ahora, a lo que vinimos, los premios para los que la rompieron toda con los resultados:

50mil satoshis 👉 $juanvillada 🇦🇷
50mil satoshis 👉 $jg585215 🇵🇪
100mil satoshis 👉 $doge

Esperamos repetirlo en 2026 🇺🇸🇲🇽🇨🇦  😎",Thu Nov 21 00:30:03 +0000 2024,0,13,0,2,3471
1859348795173240926,Lemon Argentina,"Despertate pibe, y actualizá la app!!!! https://t.co/4RIxRJYV6I",Wed Nov 20 21:31:12 +0000 2024,2,30,0,2,2650
1859340550077546925,Lemon Argentina,"""3972 satoshis sale un paty acá. Con 3972 satoshis... con 3972 satoshis me hago alto guiso""",Wed Nov 20 20:58:26 +0000 2024,3,28,0,1,3173
1859336942598398331,Lemon Argentina,"Todavía tenés tiempo para participar por 1000 USD en Bitcoin.

Acordate:

💳 Una compra con la Lemon Card = una chance
💲 Una compra de Bitcoin con pesos = una chance
♻️ Una venta o cambio de Bitcoin a otra moneda = una chance

METELE QUE QUEDAN SOLO 6 HORITASS ⌛️",Wed Nov 20 20:44:06 +0000 2024,1,21,0,2,3120
1859311748739674201,Lemon Argentina,"A todo esto, como lo escriben ustedes? KUCHAU, CUCHAU, KU-CHOW?",Wed Nov 20 19:03:59 +0000 2024,1,16,0,4,3081
1859266707816079380,Lemon Argentina,KUCHAU ⚡️ https://t.co/hnh0vQMqwr,Wed Nov 20 16:05:01 +0000 2024,4,75,2,4,7062
1859240441104711687,Lemon Argentina,"En septiembre del año pasado el precio de Bitcoin era de 24.000 USD

¿Quién hubiera dicho que en un poco más de un año iba a subir 24.000 USD en MENOS DE 1 MES?

📌 Noviembre viene siendo el mes con mayor suba de BTC en dólares en la historia https://t.co/65UnP97Uwg",Wed Nov 20 14:20:38 +0000 2024,4,22,0,2,2297
