fecha,hora,timestamp,posicion,nombre_trend,volumen,volumen_numerico
01-12-2022,20:00,01-12-2022|20:00,7,Luis Enrique,56.196 tweet,56196.0
01-12-2022,20:00,01-12-2022|20:00,8,Goku,27.425 tweet,27425.0
01-12-2022,20:00,01-12-2022|20:00,9,Congreso,152.381 tweet,152381.0
02-01-2025,10:00,02-01-2025|10:00,1,Feliz 2025,372.000 tweet,372000.0
02-01-2025,10:00,02-01-2025|10:00,10,Angie,25.400 tweet,25400.0
02-01-2025,10:00,02-01-2025|10:00,2,Lanata,54.599 tweet,54599.0
02-01-2025,10:00,02-01-2025|10:00,3,Luca al 9009,,
02-01-2025,10:00,02-01-2025|10:00,4,#ElClubDelMoro,,
02-01-2025,10:00,02-01-2025|10:00,5,Leo Dan,57.200 tweet,57200.0
02-01-2025,10:00,02-01-2025|10:00,6,#BuenJueves,,
02-01-2025,10:00,02-01-2025|10:00,7,Matías Rojas,,
02-01-2025,10:00,02-01-2025|10:00,8,Happy New Year,4.039.999 tweet,4039999.0
02-01-2025,10:00,02-01-2025|10:00,9,Marra,14.399 tweet,14399.0
02-01-2025,14:00,02-01-2025|14:00,1,Rojas,17.000 tweet,17000.0
02-01-2025,14:00,02-01-2025|14:00,10,Marra,16.800 tweet,16800.0
02-01-2025,14:00,02-01-2025|14:00,2,Feliz 2025,291.000 tweet,291000.0
02-01-2025,14:00,02-01-2025|14:00,3,River,90.600 tweet,90600.0
02-01-2025,14:00,02-01-2025|14:00,4,Ander Herrera,,
02-01-2025,14:00,02-01-2025|14:00,5,LUCA AL 9009,15.399 tweet,15399.0
02-01-2025,14:00,02-01-2025|14:00,6,Gago,6.260 tweet,6260.0
02-01-2025,14:00,02-01-2025|14:00,7,Enzo Pérez,6.844 tweet,6844.0
02-01-2025,14:00,02-01-2025|14:00,8,Feliz Año,625.000 tweet,625000.0
02-01-2025,14:00,02-01-2025|14:00,9,Leo Dan,61.200 tweet,61200.0
02-01-2025,20:00,02-01-2025|20:00,1,Rojas,24.600 tweet,24600.0
02-01-2025,20:00,02-01-2025|20:00,10,Leo Dan,26.000 tweet,26000.0
02-01-2025,20:00,02-01-2025|20:00,2,Feliz 2025,195.000 tweet,195000.0
02-01-2025,20:00,02-01-2025|20:00,3,River,108.000 tweet,108000.0
02-01-2025,20:00,02-01-2025|20:00,4,LUCA AL 9009,18.600 tweet,18600.0
02-01-2025,20:00,02-01-2025|20:00,5,Galoppo,7.649 tweet,7649.0
02-01-2025,20:00,02-01-2025|20:00,6,Enzo Pérez,11.800 tweet,11800.0
02-01-2025,20:00,02-01-2025|20:00,7,Marra,11.600 tweet,11600.0
02-01-2025,20:00,02-01-2025|20:00,8,ARCA,13.600 tweet,13600.0
02-01-2025,20:00,02-01-2025|20:00,9,Velasco,5.315 tweet,5315.0
02-04-2021,10:00,02-04-2021|10:00,1,Malvinas,76.399 tweet,76399.0
02-04-2021,10:00,02-04-2021|10:00,10,Atlántico Sur,,
02-04-2021,10:00,02-04-2021|10:00,2,Malvinas,76.399 tweet,76399.0
02-04-2021,10:00,02-04-2021|10:00,3,#2deAbril,12.152 tweet,12152.0
02-04-2021,10:00,02-04-2021|10:00,4,#OperacionOlivos,15.720 tweet,15720.0
02-04-2021,10:00,02-04-2021|10:00,5,#AlbertoCumple,,
02-04-2021,10:00,02-04-2021|10:00,6,#BuenViernes,,
02-04-2021,10:00,02-04-2021|10:00,7,Patria,146.009 tweet,146009.0
02-04-2021,10:00,02-04-2021|10:00,8,#ViernesSanto,19.908 tweet,19908.0
02-04-2021,10:00,02-04-2021|10:00,9,Honor y Gloria,24.521 tweet,24521.0
02-04-2021,14:00,02-04-2021|14:00,,,,
02-04-2021,14:00,02-04-2021|14:00,,,,
02-04-2021,14:00,02-04-2021|14:00,1,Malvinas,150.349 tweet,150349.0
02-04-2021,14:00,02-04-2021|14:00,2,Malvinas,150.349 tweet,150349.0
02-04-2021,14:00,02-04-2021|14:00,3,#2deAbril,31.486 tweet,31486.0
02-04-2021,14:00,02-04-2021|14:00,4,#AlbertoCumple,14.358 tweet,14358.0
02-04-2021,14:00,02-04-2021|14:00,5,#OperacionOlivos,27.322 tweet,27322.0
02-04-2021,14:00,02-04-2021|14:00,6,#OUR_STAR_SEONGHWADAY,144.196 tweet,144196.0
02-04-2021,14:00,02-04-2021|14:00,7,#우리의반짝별_성화야_생일축하해,137.905 tweet,137905.0
02-04-2021,14:00,02-04-2021|14:00,8,Patria,169.696 tweet,169696.0
02-04-2021,20:00,02-04-2021|20:00,,,,
02-04-2021,20:00,02-04-2021|20:00,,,,
02-04-2021,20:00,02-04-2021|20:00,1,Malvinas,150.349 tweet,150349.0
02-04-2021,20:00,02-04-2021|20:00,2,Malvinas,150.349 tweet,150349.0
02-04-2021,20:00,02-04-2021|20:00,3,#2deAbril,31.486 tweet,31486.0
02-04-2021,20:00,02-04-2021|20:00,4,#AlbertoCumple,14.358 tweet,14358.0
02-04-2021,20:00,02-04-2021|20:00,5,#OperacionOlivos,27.322 tweet,27322.0
02-04-2021,20:00,02-04-2021|20:00,6,#OUR_STAR_SEONGHWADAY,144.196 tweet,144196.0
02-04-2021,20:00,02-04-2021|20:00,7,#우리의반짝별_성화야_생일축하해,137.905 tweet,137905.0
02-04-2021,20:00,02-04-2021|20:00,8,Patria,169.696 tweet,169696.0
02-06-2025,10:00,02-06-2025|10:00,1,Platense,94.400 tweet,94400.0
02-06-2025,10:00,02-06-2025|10:00,10,Airbag,20.400 tweet,20400.0
02-06-2025,10:00,02-06-2025|10:00,2,#BuenLunes,,
02-06-2025,10:00,02-06-2025|10:00,3,Puente La Noria,,
02-06-2025,10:00,02-06-2025|10:00,4,guido,17.400 tweet,17400.0
02-06-2025,10:00,02-06-2025|10:00,5,La Salada,3.004 tweet,3004.0
02-06-2025,10:00,02-06-2025|10:00,6,Taborda,8.515 tweet,8515.0
02-06-2025,10:00,02-06-2025|10:00,7,#ElClubDelMoro,,
02-06-2025,10:00,02-06-2025|10:00,8,Luis Enrique,146.000 tweet,146000.0
02-06-2025,10:00,02-06-2025|10:00,9,Huracán,38.400 tweet,38400.0
02-06-2025,12:11,02-06-2025|12:11,1,Platense,99.400 tweet,99400.0
02-06-2025,12:11,02-06-2025|12:11,10,Marley,4.989 tweet,4989.0
02-06-2025,12:11,02-06-2025|12:11,2,#ALaBarbarossa,,
02-06-2025,12:11,02-06-2025|12:11,3,#nadiedicenada,,
02-06-2025,12:11,02-06-2025|12:11,4,Guido,17.200 tweet,17200.0
02-06-2025,12:11,02-06-2025|12:11,5,Taborda,9.194 tweet,9194.0
02-06-2025,12:11,02-06-2025|12:11,6,Recalde,12.200 tweet,12200.0
02-06-2025,12:11,02-06-2025|12:11,7,Huracán,39.000 tweet,39000.0
02-06-2025,12:11,02-06-2025|12:11,8,#BuenLunes,1.264 tweet,1264.0
02-06-2025,12:11,02-06-2025|12:11,9,La Salada,3.962 tweet,3962.0
02-06-2025,14:00,02-06-2025|14:00,1,Miguel,52.599 tweet,52599.0
02-06-2025,14:00,02-06-2025|14:00,10,Petrona,8.302 tweet,8302.0
02-06-2025,14:00,02-06-2025|14:00,2,Platense,104.000 tweet,104000.0
02-06-2025,14:00,02-06-2025|14:00,3,Racing,77.400 tweet,77400.0
02-06-2025,14:00,02-06-2025|14:00,4,Flamengo,161.000 tweet,161000.0
02-06-2025,14:00,02-06-2025|14:00,5,Peñarol,12.600 tweet,12600.0
02-06-2025,14:00,02-06-2025|14:00,6,Guido,17.799 tweet,17799.0
02-06-2025,14:00,02-06-2025|14:00,7,Taborda,9.816 tweet,9816.0
02-06-2025,14:00,02-06-2025|14:00,8,Recalde,13.800 tweet,13800.0
02-06-2025,14:00,02-06-2025|14:00,9,River,126.000 tweet,126000.0
02-06-2025,20:00,02-06-2025|20:00,1,Platense,75.400 tweet,75400.0
02-06-2025,20:00,02-06-2025|20:00,10,Airbag,20.600 tweet,20600.0
02-06-2025,20:00,02-06-2025|20:00,2,#CristinaEnM1,1.102 tweet,1102.0
02-06-2025,20:00,02-06-2025|20:00,3,SEIS MESES CON LUZ,5.606 tweet,5606.0
02-06-2025,20:00,02-06-2025|20:00,4,SELVA AL 9009,35.599 tweet,35599.0
02-06-2025,20:00,02-06-2025|20:00,5,Guido,16.000 tweet,16000.0
02-06-2025,20:00,02-06-2025|20:00,6,Recalde,16.800 tweet,16800.0
02-06-2025,20:00,02-06-2025|20:00,7,Taborda,7.719 tweet,7719.0
02-06-2025,20:00,02-06-2025|20:00,8,Petrona,23.600 tweet,23600.0
02-06-2025,20:00,02-06-2025|20:00,9,#cuestiondepeso,,
02-09-2025,10:00,02-09-2025|10:00,1,#CensuraPrevia,40.400 tweet,40400.0
02-09-2025,10:00,02-09-2025|10:00,10,Radio Colonia,7.062 tweet,7062.0
02-09-2025,10:00,02-09-2025|10:00,2,Rial,114.000 tweet,114000.0
02-09-2025,10:00,02-09-2025|10:00,3,#LavozAgentina,8.124 tweet,8124.0
02-09-2025,10:00,02-09-2025|10:00,4,#BuenMartes,,
02-09-2025,10:00,02-09-2025|10:00,5,Las Vegas,27.799 tweet,27799.0
02-09-2025,10:00,02-09-2025|10:00,6,Corrientes,32.800 tweet,32800.0
02-09-2025,10:00,02-09-2025|10:00,7,martin cirio,20.000 tweet,20000.0
02-09-2025,10:00,02-09-2025|10:00,8,Alan,74.800 tweet,74800.0
02-09-2025,10:00,02-09-2025|10:00,9,#KarinaEsAltaCoimera,,
02-09-2025,14:00,02-09-2025|14:00,1,Rial,125.000 tweet,125000.0
02-09-2025,14:00,02-09-2025|14:00,10,Corrientes,19.200 tweet,19200.0
02-09-2025,14:00,02-09-2025|14:00,2,#CensuraPrevia,44.000 tweet,44000.0
02-09-2025,14:00,02-09-2025|14:00,3,Las Vegas,29.799 tweet,29799.0
02-09-2025,14:00,02-09-2025|14:00,4,martin cirio,26.600 tweet,26600.0
02-09-2025,14:00,02-09-2025|14:00,5,#LavozAgentina,8.383 tweet,8383.0
02-09-2025,14:00,02-09-2025|14:00,6,#KarinaEsAltaCoimera,,
02-09-2025,14:00,02-09-2025|14:00,7,Tesoro,13.000 tweet,13000.0
02-09-2025,14:00,02-09-2025|14:00,8,Selena,29.200 tweet,29200.0
02-09-2025,14:00,02-09-2025|14:00,9,Radio Colonia,8.108 tweet,8108.0
02-09-2025,20:00,02-09-2025|20:00,1,Rial,88.199 tweet,88199.0
02-09-2025,20:00,02-09-2025|20:00,10,Tesoro,16.000 tweet,16000.0
02-09-2025,20:00,02-09-2025|20:00,2,#KarinaEsAltaCoimera,19.600 tweet,19600.0
02-09-2025,20:00,02-09-2025|20:00,3,#CensuraPrevia,47.000 tweet,47000.0
02-09-2025,20:00,02-09-2025|20:00,4,martin cirio,31.400 tweet,31400.0
02-09-2025,20:00,02-09-2025|20:00,5,UN AÑO CON MARGARITA,1.465 tweet,1465.0
02-09-2025,20:00,02-09-2025|20:00,6,Las Vegas,25.600 tweet,25600.0
02-09-2025,20:00,02-09-2025|20:00,7,#LuzXAventura,10.800 tweet,10800.0
02-09-2025,20:00,02-09-2025|20:00,8,Selena,31.600 tweet,31600.0
02-09-2025,20:00,02-09-2025|20:00,9,#LavozAgentina,8.557 tweet,8557.0
02-12-2024,10:00,02-12-2024|10:00,1,Wanda,150.000 tweet,150000.0
02-12-2024,10:00,02-12-2024|10:00,10,#ElClubDelMoro,,
02-12-2024,10:00,02-12-2024|10:00,2,Ocon,39.400 tweet,39400.0
02-12-2024,10:00,02-12-2024|10:00,3,Carrió,36.000 tweet,36000.0
02-12-2024,10:00,02-12-2024|10:00,4,Icardi,41.000 tweet,41000.0
02-12-2024,10:00,02-12-2024|10:00,5,Yeontan,518.000 tweet,518000.0
02-12-2024,10:00,02-12-2024|10:00,6,#BuenLunes,,
02-12-2024,10:00,02-12-2024|10:00,7,PAMI,17.200 tweet,17200.0
02-12-2024,10:00,02-12-2024|10:00,8,Delpo,16.000 tweet,16000.0
02-12-2024,10:00,02-12-2024|10:00,9,Hulkenberg,14.000 tweet,14000.0
02-12-2024,14:00,02-12-2024|14:00,1,Wanda,171.000 tweet,171000.0
02-12-2024,14:00,02-12-2024|14:00,10,Hulkenberg,6.935 tweet,6935.0
02-12-2024,14:00,02-12-2024|14:00,2,PAMI,33.400 tweet,33400.0
02-12-2024,14:00,02-12-2024|14:00,3,Carrió,42.599 tweet,42599.0
02-12-2024,14:00,02-12-2024|14:00,4,Icardi,,
02-12-2024,14:00,02-12-2024|14:00,5,Ocon,32.600 tweet,32600.0
02-12-2024,14:00,02-12-2024|14:00,6,DENU X LA VIZCACHERA,20.799 tweet,20799.0
02-12-2024,14:00,02-12-2024|14:00,7,Delpo,17.200 tweet,17200.0
02-12-2024,14:00,02-12-2024|14:00,8,Werner,8.022 tweet,8022.0
02-12-2024,14:00,02-12-2024|14:00,9,Yeontan,857.000 tweet,857000.0
02-12-2024,18:36,02-12-2024|18:36,1,Wanda,,
02-12-2024,18:36,02-12-2024|18:36,10,Pampita,18.600 tweet,18600.0
02-12-2024,18:36,02-12-2024|18:36,2,PAMI,49.200 tweet,49200.0
02-12-2024,18:36,02-12-2024|18:36,3,Icardi,,
02-12-2024,18:36,02-12-2024|18:36,4,Carrió,39.599 tweet,39599.0
02-12-2024,18:36,02-12-2024|18:36,5,Ocon,22.000 tweet,22000.0
02-12-2024,18:36,02-12-2024|18:36,6,Delpo,17.000 tweet,17000.0
02-12-2024,18:36,02-12-2024|18:36,7,JULIANA SCAGLIONE,12.800 tweet,12800.0
02-12-2024,18:36,02-12-2024|18:36,8,Yeontan,994.000 tweet,994000.0
02-12-2024,18:36,02-12-2024|18:36,9,Werner,4.220 tweet,4220.0
02-12-2024,20:00,02-12-2024|20:00,1,Wanda,,
02-12-2024,20:00,02-12-2024|20:00,10,#GranHermano,11.399 tweet,11399.0
02-12-2024,20:00,02-12-2024|20:00,2,PAMI,53.400 tweet,53400.0
02-12-2024,20:00,02-12-2024|20:00,3,#ArgentinaSKZ,1.954 tweet,1954.0
02-12-2024,20:00,02-12-2024|20:00,4,#DominATEnArgentina,1.870 tweet,1870.0
02-12-2024,20:00,02-12-2024|20:00,5,Icardi,57.000 tweet,57000.0
02-12-2024,20:00,02-12-2024|20:00,6,Carrió,37.599 tweet,37599.0
02-12-2024,20:00,02-12-2024|20:00,7,JULIANA SCAGLIONE,24.799 tweet,24799.0
02-12-2024,20:00,02-12-2024|20:00,8,Mauro,38.800 tweet,38800.0
02-12-2024,20:00,02-12-2024|20:00,9,Ocon,21.200 tweet,21200.0
03-02-2025,10:00,03-02-2025|10:00,1,#GRAMMYs,2.740.000 tweet,2740000.0
03-02-2025,10:00,03-02-2025|10:00,10,#MileiTeniaRazon,59.599 tweet,59599.0
03-02-2025,10:00,03-02-2025|10:00,2,Taylor,1.819.999 tweet,1819999.0
03-02-2025,10:00,03-02-2025|10:00,3,Sabrina,904.000 tweet,904000.0
03-02-2025,10:00,03-02-2025|10:00,4,Beyonce,1.839.999 tweet,1839999.0
03-02-2025,10:00,03-02-2025|10:00,5,billie,500.000 tweet,500000.0
03-02-2025,10:00,03-02-2025|10:00,6,chappell,787.000 tweet,787000.0
03-02-2025,10:00,03-02-2025|10:00,7,#BuenLunes,,
03-02-2025,10:00,03-02-2025|10:00,8,Palacios,36.599 tweet,36599.0
03-02-2025,10:00,03-02-2025|10:00,9,olivia,318.000 tweet,318000.0
03-02-2025,14:00,03-02-2025|14:00,1,#GRAMMYs,5.340.000 tweet,5340000.0
03-02-2025,14:00,03-02-2025|14:00,10,Palacios,40.000 tweet,40000.0
03-02-2025,14:00,03-02-2025|14:00,2,Taylor,2.000.000 tweet,2000000.0
03-02-2025,14:00,03-02-2025|14:00,3,Beyonce,2.140.000 tweet,2140000.0
03-02-2025,14:00,03-02-2025|14:00,4,Sabrina,968.000 tweet,968000.0
03-02-2025,14:00,03-02-2025|14:00,5,billie,565.000 tweet,565000.0
03-02-2025,14:00,03-02-2025|14:00,6,Paredes,14.200 tweet,14200.0
03-02-2025,14:00,03-02-2025|14:00,7,#NuestraTarde,,
03-02-2025,14:00,03-02-2025|14:00,8,chappell,868.000 tweet,868000.0
03-02-2025,14:00,03-02-2025|14:00,9,Yanina,11.000 tweet,11000.0
03-02-2025,20:00,03-02-2025|20:00,1,Beyonce,2.280.000 tweet,2280000.0
03-02-2025,20:00,03-02-2025|20:00,10,#SinLuz,2.618 tweet,2618.0
03-02-2025,20:00,03-02-2025|20:00,2,#GRAMMYs,5.020.000 tweet,5020000.0
03-02-2025,20:00,03-02-2025|20:00,3,Taylor,2.080.000 tweet,2080000.0
03-02-2025,20:00,03-02-2025|20:00,4,Sabrina,911.000 tweet,911000.0
03-02-2025,20:00,03-02-2025|20:00,5,Billie,627.000 tweet,627000.0
03-02-2025,20:00,03-02-2025|20:00,6,Yanina,34.800 tweet,34800.0
03-02-2025,20:00,03-02-2025|20:00,7,Ascacibar,,
03-02-2025,20:00,03-02-2025|20:00,8,Quirós,,
03-02-2025,20:00,03-02-2025|20:00,9,Chappell,925.000 tweet,925000.0
03-02-2025,20:12,03-02-2025|20:12,1,Beyonce,2.280.000 tweet,2280000.0
03-02-2025,20:12,03-02-2025|20:12,10,#SinLuz,2.618 tweet,2618.0
03-02-2025,20:12,03-02-2025|20:12,2,#GRAMMYs,5.020.000 tweet,5020000.0
03-02-2025,20:12,03-02-2025|20:12,3,Taylor,2.080.000 tweet,2080000.0
03-02-2025,20:12,03-02-2025|20:12,4,Sabrina,911.000 tweet,911000.0
03-02-2025,20:12,03-02-2025|20:12,5,Billie,627.000 tweet,627000.0
03-02-2025,20:12,03-02-2025|20:12,6,Yanina,34.800 tweet,34800.0
03-02-2025,20:12,03-02-2025|20:12,7,Ascacibar,,
03-02-2025,20:12,03-02-2025|20:12,8,Quirós,,
03-02-2025,20:12,03-02-2025|20:12,9,Chappell,925.000 tweet,925000.0
03-04-2025,10:00,03-04-2025|10:00,1,Malvinas,584.000 tweet,584000.0
03-04-2025,10:00,03-04-2025|10:00,10,Colidio,3.241 tweet,3241.0
03-04-2025,10:00,03-04-2025|10:00,2,Trump,4.099.999 tweet,4099999.0
03-04-2025,10:00,03-04-2025|10:00,3,#2DeAbril,26.400 tweet,26400.0
03-04-2025,10:00,03-04-2025|10:00,4,#BuenJueves,,
03-04-2025,10:00,03-04-2025|10:00,5,Thatcher,48.400 tweet,48400.0
03-04-2025,10:00,03-04-2025|10:00,6,Caídos,71.600 tweet,71600.0
03-04-2025,10:00,03-04-2025|10:00,7,Día del Veterano,22.200 tweet,22200.0
03-04-2025,10:00,03-04-2025|10:00,8,TATO AL 9009,21.200 tweet,21200.0
03-04-2025,10:00,03-04-2025|10:00,9,#ElClubDelMoro,,
03-04-2025,14:00,03-04-2025|14:00,1,Malvinas,421.000 tweet,421000.0
03-04-2025,14:00,03-04-2025|14:00,10,Tini,33.200 tweet,33200.0
03-04-2025,14:00,03-04-2025|14:00,2,Trump,1.940.000 tweet,1940000.0
03-04-2025,14:00,03-04-2025|14:00,3,Thatcher,33.599 tweet,33599.0
03-04-2025,14:00,03-04-2025|14:00,4,#2DeAbril,20.799 tweet,20799.0
03-04-2025,14:00,03-04-2025|14:00,5,Felices 120,7.874 tweet,7874.0
03-04-2025,14:00,03-04-2025|14:00,6,TATO AL 9009,20.400 tweet,20400.0
03-04-2025,14:00,03-04-2025|14:00,7,Caídos,48.400 tweet,48400.0
03-04-2025,14:00,03-04-2025|14:00,8,AFHF,2.231 tweet,2231.0
03-04-2025,14:00,03-04-2025|14:00,9,Selva,43.800 tweet,43800.0
03-04-2025,20:00,03-04-2025|20:00,1,Malvinas,239.000 tweet,239000.0
03-04-2025,20:00,03-04-2025|20:00,10,TATO AL 9009,18.200 tweet,18200.0
03-04-2025,20:00,03-04-2025|20:00,2,#LACASAxTINI,13.800 tweet,13800.0
03-04-2025,20:00,03-04-2025|20:00,3,Trump,3.400.000 tweet,3400000.0
03-04-2025,20:00,03-04-2025|20:00,4,#SKZtourARGENTINA,1.273 tweet,1273.0
03-04-2025,20:00,03-04-2025|20:00,5,STAY ARGENTINA FIRMES POR SKZ,1.255 tweet,1255.0
03-04-2025,20:00,03-04-2025|20:00,6,Selva,44.200 tweet,44200.0
03-04-2025,20:00,03-04-2025|20:00,7,Felices 120,12.200 tweet,12200.0
03-04-2025,20:00,03-04-2025|20:00,8,#CifCremaLoLimpia,2.535 tweet,2535.0
03-04-2025,20:00,03-04-2025|20:00,9,ULISES AL 9009,12.200 tweet,12200.0
03-06-2025,10:00,03-06-2025|10:00,1,#NiUnaMenos,1.792 tweet,1792.0
03-06-2025,10:00,03-06-2025|10:00,10,#GranHermano,223.000 tweet,223000.0
03-06-2025,10:00,03-06-2025|10:00,2,#CristinaEnM1,43.599 tweet,43599.0
03-06-2025,10:00,03-06-2025|10:00,3,#BuenMartes,,
03-06-2025,10:00,03-06-2025|10:00,4,selva al 9009,35.200 tweet,35200.0
03-06-2025,10:00,03-06-2025|10:00,5,Petrona,33.800 tweet,33800.0
03-06-2025,10:00,03-06-2025|10:00,6,Platense,32.400 tweet,32400.0
03-06-2025,10:00,03-06-2025|10:00,7,MARTINA AL 9009,32.800 tweet,32800.0
03-06-2025,10:00,03-06-2025|10:00,8,#ElClubDelMoro,,
03-06-2025,10:00,03-06-2025|10:00,9,Sandra,58.800 tweet,58800.0
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,13:26,03-06-2025|13:26,,,,
03-06-2025,14:00,03-06-2025|14:00,1,#NiUnaMenos,4.371 tweet,4371.0
03-06-2025,14:00,03-06-2025|14:00,10,Platense,26.400 tweet,26400.0
03-06-2025,14:00,03-06-2025|14:00,2,#CristinaEnM1,,
03-06-2025,14:00,03-06-2025|14:00,3,MARTINA AL 9009,38.000 tweet,38000.0
03-06-2025,14:00,03-06-2025|14:00,4,Petrona,30.400 tweet,30400.0
03-06-2025,14:00,03-06-2025|14:00,5,#BuenMartes,1.155 tweet,1155.0
03-06-2025,14:00,03-06-2025|14:00,6,Pablo Grillo,6.725 tweet,6725.0
03-06-2025,14:00,03-06-2025|14:00,7,#GranHermano,225.000 tweet,225000.0
03-06-2025,14:00,03-06-2025|14:00,8,JENIFER AL 9009,18.600 tweet,18600.0
03-06-2025,14:00,03-06-2025|14:00,9,LUCIANA AL 9009,10.200 tweet,10200.0
03-06-2025,20:00,03-06-2025|20:00,1,#NiUnaMenos,7.612 tweet,7612.0
03-06-2025,20:00,03-06-2025|20:00,10,#BuenMartes,1.567 tweet,1567.0
03-06-2025,20:00,03-06-2025|20:00,2,Cristina,151.000 tweet,151000.0
03-06-2025,20:00,03-06-2025|20:00,3,Petrona,21.799 tweet,21799.0
03-06-2025,20:00,03-06-2025|20:00,4,MARTINA AL 9009,46.599 tweet,46599.0
03-06-2025,20:00,03-06-2025|20:00,5,JENIFER AL 9009,23.000 tweet,23000.0
03-06-2025,20:00,03-06-2025|20:00,6,#GranHermano,211.000 tweet,211000.0
03-06-2025,20:00,03-06-2025|20:00,7,Malcorra,,
03-06-2025,20:00,03-06-2025|20:00,8,Pablo Grillo,10.800 tweet,10800.0
03-06-2025,20:00,03-06-2025|20:00,9,Newell,5.696 tweet,5696.0
03-07-2025,10:00,03-07-2025|10:00,1,Diogo Jota,1.480.000 tweet,1480000.0
03-07-2025,10:00,03-07-2025|10:00,10,#MileiBuitre,21.799 tweet,21799.0
03-07-2025,10:00,03-07-2025|10:00,2,Espert,45.000 tweet,45000.0
03-07-2025,10:00,03-07-2025|10:00,3,#BuenJueves,,
03-07-2025,10:00,03-07-2025|10:00,4,#SiempreConEl43,11.200 tweet,11200.0
03-07-2025,10:00,03-07-2025|10:00,5,Zamora,61.800 tweet,61800.0
03-07-2025,10:00,03-07-2025|10:00,6,Milito,9.467 tweet,9467.0
03-07-2025,10:00,03-07-2025|10:00,7,#LaVozArgentina,,
03-07-2025,10:00,03-07-2025|10:00,8,André Silva,204.000 tweet,204000.0
03-07-2025,10:00,03-07-2025|10:00,9,Mar del Plata,15.200 tweet,15200.0
03-07-2025,14:00,03-07-2025|14:00,1,Diogo Jota,,
03-07-2025,14:00,03-07-2025|14:00,10,Mercosur,13.200 tweet,13200.0
03-07-2025,14:00,03-07-2025|14:00,2,Espert,51.000 tweet,51000.0
03-07-2025,14:00,03-07-2025|14:00,3,Lula,252.000 tweet,252000.0
03-07-2025,14:00,03-07-2025|14:00,4,Aliendro,1.234 tweet,1234.0
03-07-2025,14:00,03-07-2025|14:00,5,Rojas,14.800 tweet,14800.0
03-07-2025,14:00,03-07-2025|14:00,6,Milito,11.200 tweet,11200.0
03-07-2025,14:00,03-07-2025|14:00,7,#SiempreConEl43,8.107 tweet,8107.0
03-07-2025,14:00,03-07-2025|14:00,8,Mar del Plata,20.200 tweet,20200.0
03-07-2025,14:00,03-07-2025|14:00,9,#MileiBuitre,,
03-07-2025,15:24,03-07-2025|15:24,1,Diogo Jota,2.640.000 tweet,2640000.0
03-07-2025,15:24,03-07-2025|15:24,10,JUEVES DE FURIA EN S3X,67.800 tweet,67800.0
03-07-2025,15:24,03-07-2025|15:24,2,Lula,253.000 tweet,253000.0
03-07-2025,15:24,03-07-2025|15:24,3,Espert,50.599 tweet,50599.0
03-07-2025,15:24,03-07-2025|15:24,4,Milito,11.600 tweet,11600.0
03-07-2025,15:24,03-07-2025|15:24,5,Di Carlo,1.548 tweet,1548.0
03-07-2025,15:24,03-07-2025|15:24,6,#MileiBuitre,25.799 tweet,25799.0
03-07-2025,15:24,03-07-2025|15:24,7,Mar del Plata,21.200 tweet,21200.0
03-07-2025,15:24,03-07-2025|15:24,8,#SiempreConEl43,6.653 tweet,6653.0
03-07-2025,15:24,03-07-2025|15:24,9,Mercosur,15.800 tweet,15800.0
03-07-2025,20:00,03-07-2025|20:00,1,Diogo Jota,2.160.000 tweet,2160000.0
03-07-2025,20:00,03-07-2025|20:00,10,#SiempreConEl43,4.306 tweet,4306.0
03-07-2025,20:00,03-07-2025|20:00,2,Lula,282.000 tweet,282000.0
03-07-2025,20:00,03-07-2025|20:00,3,Espert,44.200 tweet,44200.0
03-07-2025,20:00,03-07-2025|20:00,4,#GobiernoDeInutiles,6.793 tweet,6793.0
03-07-2025,20:00,03-07-2025|20:00,5,Milito,9.492 tweet,9492.0
03-07-2025,20:00,03-07-2025|20:00,6,Mercosur,21.400 tweet,21400.0
03-07-2025,20:00,03-07-2025|20:00,7,Mar del Plata,25.000 tweet,25000.0
03-07-2025,20:00,03-07-2025|20:00,8,#MileiBuitre,18.400 tweet,18400.0
03-07-2025,20:00,03-07-2025|20:00,9,JUEVES DE FURIA EN S3X,43.800 tweet,43800.0
03-12-2024,10:00,03-12-2024|10:00,1,#GranHermano,,
03-12-2024,10:00,03-12-2024|10:00,10,Sebastian,53.400 tweet,53400.0
03-12-2024,10:00,03-12-2024|10:00,2,Petrona,54.000 tweet,54000.0
03-12-2024,10:00,03-12-2024|10:00,3,Luca,60.800 tweet,60800.0
03-12-2024,10:00,03-12-2024|10:00,4,Keila,55.400 tweet,55400.0
03-12-2024,10:00,03-12-2024|10:00,5,Luciana,29.400 tweet,29400.0
03-12-2024,10:00,03-12-2024|10:00,6,Wanda,126.000 tweet,126000.0
03-12-2024,10:00,03-12-2024|10:00,7,Sandra,67.800 tweet,67800.0
